DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1973,-0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1974,-0.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1975,0.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1976,0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1977,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1978,0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1979,-16.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1980,-16.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1981,-0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1982,-0.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1983,0.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1984,-0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1985,-0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1986,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1987,0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1988,-0.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1989,0.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1990,-4.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1991,-37.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1996,-40.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1997,-54.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1998,34.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,1999,13.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2000,7.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2001,4.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2002,3.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2003,0.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2004,0.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2005,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2006,0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2007,0.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2008,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2009,0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2010,0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2011,-0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2012,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2013,0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2014,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2016,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2017,-0.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2018,0.0,p
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2022,-2.5,p
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bosnia and Herzegovina,2023,-4.3,p
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1960,1.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1961,-4.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1962,2.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1963,3.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1964,5.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1965,3.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1966,2.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1967,1.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1968,0.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1969,0.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1970,-3.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1971,2.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1972,1.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1973,1.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1974,2.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1975,2.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1976,0.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1977,0.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1978,-0.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1979,0.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1980,-0.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1981,-2.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1982,-0.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1983,-0.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1984,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1985,-0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1986,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1987,-0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1988,3.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1989,0.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1990,2.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1991,1.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1992,2.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1993,1.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1994,1.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1995,0.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1996,1.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1997,1.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1998,1.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,1999,1.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2000,1.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2001,3.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2002,3.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2003,3.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2004,3.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2005,4.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2006,4.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2007,5.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2008,5.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2009,5.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2010,7.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2011,4.6,b
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2012,3.9,b
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2013,2.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2014,3.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2015,5.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2016,2.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2017,3.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2018,4.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2019,5.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2020,3.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2021,4.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2022,10.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Belgium,2023,7.6,p
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1960,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1961,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1962,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1963,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1964,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1965,-0.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1966,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1967,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1968,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1969,-0.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1970,-1.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1971,-1.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1972,-1.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1973,-0.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1974,-0.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1975,-3.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1976,-0.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1977,-1.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1978,-6.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1979,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1980,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1981,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1982,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1983,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1984,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1985,-3.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1986,0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1987,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1988,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1989,-25.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1990,-10.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1991,-6.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1992,-10.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1993,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1994,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1995,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1996,0.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1997,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1998,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,1999,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,2000,0.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,2001,-29.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,2002,-2.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,2003,-2.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,2004,-2.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,2005,-2.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,2006,-2.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,2007,-2.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,2008,-2.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,2009,-2.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude rate of net migration plus statistical adjustment,Bulgaria,2010,-2.4,
